"sample_id","(+/-)-Tryptophan","(N(1) + N(8))-acetylspermidine","1-Aminocyclopropane-1-carboxylate","1-Methyl-xanthine","1-methylnicotinamide","1-methylurate","1,5-Anhydro-D-glucitol","1,5,6,7-TETRAHYDRO-4H-INDOL-4-ONE","1,6-ANHYDRO-B-GLUCOSE","1,7-dimethylurate","1,7-Dimethylxanthine","12-Hydroxydodecanoic acid","1H-Indole-3-propanoic acid","2-(1H-indol-3-yl)acetic acid","2-AMINO-2-METHYLPROPANOIC ACID","2-Aminobenzoic acid","2-METHOXYCINNAMALDEHYDE","2-METHYLHIPPURIC ACID","2,6-DIMETHOXYBENZOIC ACID","3-aminosalicylic acid","3-Carboxypropyl trimethylammonium","3-HYDROXYINDOLE","3-HYDROXYPROPIONIC ACID","3-Methyl-L-histidine","3-METHYLCATECHOL","3-methylxanthine","4-acetamidobutanoate","4-acetamidophenol","4-aminophenol","4-HYDROXY-PHENYLGLYCINE","4-Hydroxybenzenesulfonic acid","4-methylcatechol","4-pyridoxate","4-QUINOLINECARBOXYLIC ACID","5-Aminopentanoate","5-HIAA","5-Hydroxy-L-tryptophan","5-Hydroxyindole","5-HYDROXYMETHYL-2-FURANCARBOXYLIC ACID","5-Oxo-L-Proline","5,6-DIHYDRO THYMINE","5'-Deoxy-5'-methylthioadenosine","7-methylxanthine","ACETYL-CARNITINE","adenosine","Ala","ALLO-ISOLEUCINE","allo-threonine","alpha-glycerophosphocholine","Alpha-Lactose","Alpha-n-phenylacetyl-l-glutamine","AMINO(4-HYDROXYCYCLOHEXYL)ACETIC ACID","Arg","Asp-Phe","azelaic acid","betaine","biotin","BUPROPION","butyrylglycine","C10 carnitine","C3 carnitine","C8 carnitine","carnitine","catechol","choline","choline phosphate","Cinnamaldehyde","citrulline","creatine","creatinine","cystine","diltiazem","DL-Lysine","DL-METHIONINE","DL-Ornithine","Dl-Proline","doxylamine","elaidic acid","Galactitol","Gln","Glu","guanosine","hippurate","His","homocitrulline","homocystine","hypoxanthine","indole-3-lactate","INDOLEPYRUVIC ACID","inosine","isovalerylglycine","kynurenine","L-(-)-Phenylalanine.1","L-malic acid","L-serine","L-tyrosine","lisinopril","metformin","N-6-Trimethyllysine","N-Acetyl-DL-tryptophan","N-Acetyl-L-tyrosine","N-acetylneuraminate","nifedipine","Octanedioic acid","Octyl gallate","omeprazole","PANTOTHENIC ACID","PHENYLACETIC ACID","propionylglycine","propyl 4-hydroxybenzoate","putrescine","pyridoxamine","serotonin","taurine","theophylline","TMAO","trigonelline","TRYPTOPHAN ETHYL ESTER","uracil","uridine","VALPROIC ACID","xanthurenate"
"4047_1",43816788,24202,82722,6005,4020,11107,7656,42263,316987,68727,679533,96988,26473,369501,191952,73666,13192,5029,1397666,142206,596481,20169,115105,98136,90322,44905,51860,9595,0,4470,230831,69975,7171,12695,11646367,15547,49809,129131,130015,932903,82360,29292,79628,144969,0,636693,47039444,253275,1609566,30063,178400,11311,494219,54674,2586994,16578,1184,1258,54501,8650,315543,798999,3319707,68550,6574442,36406,33784,132836,366992,1577794,14883,864747,1043055,1774508,305077,9588647,295,222751,105314,650908,154123,36715,896555,83534,4450,929,414380,413647,69874,88065,27739,672794,20776656,3715,42159,8758337,108,0,124244,17839,1730,4874,28074,874955,32724,7148,115509,159893,49998,1418944,7943,254877,127776,20392,222669,3243226,648851,98862,566710,23390,13614,5628
"4047_2",35795824,21492,75199,30875,5100,37913,5318,44869,330747,76841,3490897,53291,166756,554330,235328,73646,45882,8832,1215562,167050,657794,22515,121868,57753,69561,88730,68266,7298,7676,808,140917,58771,16970,11895,8598755,14704,49199,125509,108375,949238,70077,23477,94968,113080,8,697004,38263696,212163,1489095,27081,434112,10363,456504,38777,1771228,20759,486,356,55647,26056,220560,1345167,4222050,55594,5019582,31727,29842,92904,351177,2038160,19836,527767,870431,1540057,221970,9730536,135,125935,10732,655544,155646,57488,1266747,84673,5863,1198,625906,385528,61178,223308,24798,566201,19337568,4966,40854,9014760,101,0,93918,19035,1550,5029,26719,511977,21840,82709,112542,129313,62027,1331629,12728,201686,135078,22363,635738,2044188,668480,131350,417567,32647,13068,7287
"4046_4",23647882,23157,87774,4512,6033,4405,7940,20681,66257,10510,294070,25378,181884,38580,116545,96802,2268,1181,93888,33035,427878,15671,38291,14241,46105,21662,30964,5712,1678,3389,7863,11876,3605,5134,6898860,4618,23101,28617,56396,695489,35139,9362,35970,1275161,5,575026,29192282,335968,472429,4697,236224,9655,495944,21868,209199,30611,579,0,16213,1342186,322282,715397,3347674,19574,5159070,11778,14339,92663,701160,970699,31329,170463,441399,2828844,214352,5630683,95,161667,174,875536,70582,92089,365384,59168,2675,418,736747,27051,56177,336106,10598,186010,13020185,7973,49088,7418180,146,0,54709,8089,39012,3150,5720,36469,3753,154,64030,59139,23679,361617,15818,142133,100261,46047,78220,1019858,250418,719,787022,46735,8909,4099
"4046_3",28164218,29057,108208,3813,4401,8737,5707,21113,59847,34405,1284603,7483,170714,134510,167826,55544,11676,4950,244424,39568,336303,34042,33215,29184,59907,24057,31422,4646,23596,6483,25698,17516,9950,7147,9072695,7753,30895,34050,118778,815441,34835,12257,23658,666713,399,686802,41890196,344647,508196,5064,428337,6785,538224,40068,270465,28696,0,0,25671,11886,563156,521281,2706526,32354,4524682,12308,19195,78307,1027105,766622,28888,258277,570142,3817734,338348,12283839,612,285464,437,831433,93626,69375,1692707,70302,3544,495,827705,36988,54867,358406,14866,255004,19743934,6548,66292,12813655,0,0,48999,9571,44474,3800,15211,47562,12427,0,105769,107594,28785,649463,15908,187364,96262,71197,207478,5811144,487618,7630,976878,37831,16691,9922
"4046_2",25253022,26407,104521,6151,6199,4872,7828,35730,76605,13536,523371,10835,188373,74822,182151,96297,1526,1250,166416,33181,534417,26417,38544,22683,74954,21855,28787,7174,4670,2046,33256,25864,4716,5137,7670607,8690,27171,34083,136893,812683,41691,9823,37224,1490326,718,583667,32753636,433621,542585,5156,410936,6321,476605,11840,1687351,30540,0,0,15855,1640733,343489,904734,4032618,25603,4945868,13093,16531,96467,831170,1109417,32594,435090,538557,3370462,183908,6813952,435,23791,535,903067,76414,53782,461814,63507,4159,617,1099941,32984,56106,335625,10442,244564,13572155,4801,54013,8670722,0,0,55489,8594,30843,2910,8026,64502,19900,0,85620,82266,36459,480125,16316,177298,81826,35935,108380,737536,259306,2548,605420,69499,11355,3965
"4003_4",19957862,19373,83148,35363,7641,26166,12488,23535,65233,38842,3870968,40798,171114,61949,231530,92570,14064,3623,117495,28058,561775,14961,34973,45285,52237,57099,45566,9973,15080,1382,11778,15894,8011,7846,6802366,10795,27969,35383,68898,641802,36983,16325,64105,1345932,251,435845,28464954,334835,460170,3666,700226,8584,463171,2969,181015,42636,328,501,15161,2812141,371828,1839872,3917152,26534,4201192,12567,13310,96454,351993,1401243,32794,116147,321359,2486230,174753,4313369,674,451295,725,686692,53195,103640,2223374,51856,2979,535,427064,37779,47191,347867,13938,323606,10222439,10157,39498,6865360,0,0,81132,8088,3112,2877,7092,31156,15128,324,80292,58031,44682,284744,8769,100314,73375,38160,679138,1692616,546260,12609,449846,51024,8501,14138
"4046_1",25120402,22425,73308,85026,8637,4032,12516,19149,63976,27568,598575,18567,129242,114067,212326,98864,13255,2301,152771,73763,517411,25213,34864,82225,70923,76805,64275,31105,8243,6379,40890,11346,6589,8524,6776972,12849,39124,35606,120868,968231,60640,16709,247023,2343385,0,659932,35492940,207760,396595,4810,1044369,7980,257967,12068,385457,22602,19,0,31068,55636,467896,2236052,2731707,43149,5646682,10391,32585,90719,288350,1372730,26816,355733,358448,2961964,191039,12540756,473,152239,3894,719260,71183,104352,1241168,64795,4687,769,594403,87891,53035,265675,14628,345446,15539836,10044,29033,8038976,113,1234,85222,13921,931,2078,5722,73100,20251,0,109244,117094,55106,528262,10839,121069,149981,57214,165669,4081838,612968,13494,882429,67550,12288,8182
"4045_4",25313900,34495,101373,48764,7763,5957,31370,35300,126092,24970,781355,108296,92867,38843,299864,84282,47755,683,194234,31000,426734,25534,59440,70679,23008,51502,40007,7962,7868,5423,63057,5229,18927,5665,5839122,10184,31648,48002,109907,774628,42383,11005,138060,287978,0,645518,32010552,372694,1011072,8766,1681649,4182,430314,233696,250279,13950,384,197,16990,3437698,169005,1393636,3637650,40343,4427634,18538,9230,148551,559009,1162939,67808,247368,320707,2299049,142565,4271012,370,54996,31142,976332,86193,82865,336726,40399,4976,991,627846,26940,35421,361057,15322,399668,12169581,5842,67808,7956795,197,0,47091,8406,1875,40627,37966,63899,11510,0,92691,64150,41615,169419,9755,101787,31672,26665,148727,1203181,151360,11414,676326,42145,86335,5490
"4045_2",27260932,26441,79102,54534,12959,7411,13253,31292,130527,66289,248053,60497,444575,967044,259166,231231,11651,4080,1662330,76963,479902,33696,62149,61358,84744,66819,42503,420989,3593,3997,24093,70599,37997,5650,7001966,13550,42669,88165,99719,1179275,64586,14801,60338,104295,681,615503,31137942,266544,1751881,10158,2103642,4491,575510,19374,2317499,35514,1846,1794,26233,24223,97392,1361422,3501421,55399,4811247,42557,22464,122733,742005,1750269,24640,695878,810743,1870770,232670,3951418,191,116129,13835,848470,65287,31982,534777,98769,4778,1156,1109574,120771,45738,261226,27700,336117,15997994,3485,41205,7850112,219,0,38545,15189,1957,2944,25159,603459,12463,2358,179853,146315,50375,648418,7966,186692,105185,39241,98334,2415627,316829,59935,823114,39780,13930,4195
"4045_1",25802278,31709,84875,78670,7092,3396,36531,28213,115425,26926,343085,13716,124489,68081,268409,71294,49895,1671,405856,39350,459881,30041,50567,22885,44858,68811,44566,4404851,8266,6617,50391,23761,20348,11628,6494600,7993,29533,25196,109307,830245,44227,11895,169832,444595,0,717168,33445344,321540,1057140,8743,831956,4848,387018,297852,592338,14735,1890,1675,21626,4548962,176378,1821671,3699283,45304,5437041,17640,7140,123072,645807,1157965,33292,613442,317837,2393899,131428,4517230,572,43814,18415,907494,103102,58552,273253,44390,4763,16203,1086060,32261,42843,355654,12790,363125,14324694,4313,49291,9121110,211,0,40972,10589,3014,42744,41540,140914,7860,702,97216,101250,37852,351736,9046,106211,57186,29269,76679,1977076,189567,15329,798630,44903,29665,3654
"4044_4",21216224,23858,68109,139305,5545,34020,15291,40768,134167,36413,1668458,22342,104233,47550,149519,45553,42177,12399,417521,48941,441212,36979,57619,34066,23830,203640,45694,171292,18617,3934,157438,22206,5593,7242,5841312,11026,37227,44255,101010,608681,41633,11417,382722,79065,273,651335,28922366,231435,1110495,9283,1224066,6151,322140,245664,175036,13667,1338,1810,22121,2936467,161319,1144674,3462412,24696,5556330,21910,18402,110450,359945,888392,31663,339610,291633,2306881,124830,5304713,907,20980,13128,847480,90830,78464,1875771,40631,9205,1507,471012,38441,41548,226031,13672,326450,12456815,5781,42450,7631478,115,0,42162,7241,2263,25630,31666,78305,15433,247,58967,69049,42314,594099,9484,94592,94834,36365,255725,1951818,218142,20592,968548,51611,23906,13716
"4044_2",21923170,34131,74177,38557,8563,14869,8603,33894,115622,35562,378563,137684,83147,40213,195060,88675,40150,4390,675605,38100,487502,33879,57115,37567,25077,47581,40051,1891425,16325,4516,95529,24444,6374,9861,5688680,10366,31689,37375,108065,587293,37312,11157,94511,50634,0,608152,30297658,248554,1227711,8660,1824443,5399,353461,217668,258921,13642,484,2526,15665,2389683,114013,1022823,4033168,33512,4859610,24151,17067,108741,337890,958511,34958,428637,310927,2217969,132584,4565744,375,22839,3495,874828,68340,42038,1393957,40265,7117,20451,674640,28585,35797,208770,14107,297329,12144498,3805,51793,8091334,244,0,39350,8714,2491,15338,36674,94178,7551,761,54875,70452,32338,627448,13453,101534,107808,33822,135821,1933564,214069,15622,750621,56214,18631,9975
"4044_1",20741814,22417,61878,117511,7468,17957,9568,29271,108608,50349,763068,12287,101168,26222,260643,69978,41198,2067,670032,46728,448813,27321,53632,54516,26785,146516,42379,2191065,10036,13573,114791,11142,7036,10804,6402864,8038,31902,67296,125674,583364,37511,13000,341359,50976,0,543593,32461842,202464,1281712,7930,1593375,6262,302818,292027,252150,19267,430,3039,18643,3835885,120806,1517017,3694902,32095,4741298,24535,13090,118466,295789,1017980,35421,422921,275512,2097221,139523,4659719,287,23009,5154,797085,75534,77454,948736,43714,8251,20373,334014,32293,36838,231358,15539,341318,12633421,6636,43714,6950138,0,0,61935,8127,1468,19615,39749,85457,13757,1424,78117,73537,37836,888087,9836,96859,92687,38145,173032,2316752,241299,12887,727588,57693,27337,8270
"4043_4",32204104,28543,83315,0,5014,2007,22915,34545,113809,71590,49122,18891,61546,38645,211324,62403,34779,1887,755303,54935,370188,26891,63731,19086,48897,5978,47857,3633,3598,3380,100489,33174,4379,8266,6388489,10526,38880,58153,164875,770859,42724,11089,16495,102139,0,773068,36005992,314788,880504,7520,1353835,4346,337888,444032,430662,17559,2044,44,54302,1207155,207050,547803,2949380,40502,5583935,21081,15088,149008,934138,868904,24192,658730,319083,2981662,170559,7652930,386,24877,1610,761743,153388,140064,450640,48316,6228,721,719450,46134,49698,376223,16084,459685,16222596,9006,51072,10134260,106,0,48730,10972,846,33217,79860,135668,15327,193,84840,102355,38481,407860,10286,117139,100074,57256,31281,2082109,259297,9577,1238276,49194,33175,4293
"4043_3",31025598,24573,71361,2362,6990,2398,22034,33992,105596,19161,28061,69004,52491,36712,225001,77638,40412,2816,357960,60532,419262,25022,55465,49803,23949,8901,42118,44937,3858,7276,168243,10979,4039,8806,5917106,9231,41023,39086,80888,702508,35002,12456,26414,202038,451,709967,35530580,268877,803903,7065,1591031,5746,343415,240649,175177,12186,361,2864,25938,3098176,242916,1316434,2851756,47494,4171348,16202,17933,127957,1292604,959099,33016,285847,326373,2459426,137557,6055111,105,35341,1921,731599,79757,71413,375677,48218,6144,373,749018,42147,49656,261209,13973,376697,14776611,5488,50485,8205840,3,226,45880,8046,2633,21872,47405,69557,8668,1102,68195,66160,51904,516770,8651,109858,121384,44797,23355,6015532,187446,3809,849702,55947,11442,4145
"4043_2",26453502,24357,69665,228,3892,1700,17107,44523,116075,9574,16943,128078,112391,24765,210124,55954,41923,1081,340728,43145,406262,20457,56167,20178,14287,706,42218,5026,3607,4326,130264,21065,2219,6847,4893671,8881,38147,12203,111131,672654,35166,9313,5531,42376,360,750609,28784198,248063,1075044,8895,487986,5187,352695,393238,149308,18910,1035,2751,6149,741049,107153,343361,3456236,20799,5281405,21914,16978,114978,895034,888107,31261,223572,300082,2394132,117236,6357223,170,21446,1155,768230,94194,135949,277714,40377,6746,976,593579,39087,41411,399698,13908,327180,13067475,10692,64557,8348169,0,0,36739,7804,747,28258,43133,59879,9220,1104,46409,44320,33412,657237,8939,95720,87706,38700,25328,930148,217513,4138,844757,43789,21452,3523
"4003_3",22434886,24046,89928,12010,5675,10880,11975,26994,60907,18195,1436080,23586,104056,56806,165369,118386,14153,3586,56404,31192,381690,10760,30908,28988,26488,31531,35908,11433,5562,1345,14655,11772,4036,6710,6041144,8952,23574,31264,29916,770819,34458,14846,35018,1013235,6,528366,28754536,333126,459634,4222,576604,5313,484766,3851,165328,48545,0,0,22440,2222722,312196,1333291,2822943,21395,5128325,11388,14022,101702,277791,1015648,25951,115433,307286,3155138,182072,4775045,350,161856,1182,705365,58458,42443,1619280,58431,2175,335,435614,30872,51181,140386,13426,276523,12207760,3384,46470,9145737,147,0,76947,7088,2259,3186,4326,38840,13275,102,46832,45257,40855,364696,6085,99451,89997,34352,292378,1750676,271820,11782,604556,36670,11159,10469
"4043_1",23881072,27917,64349,4436,7869,5185,19845,29930,111012,18247,639836,24706,31424,75627,268475,52242,38091,1592,451851,53735,344243,31075,47958,41144,29065,16381,45131,5955,2572,682,92566,24792,7590,7722,6368884,7698,41251,51150,112786,696566,42629,11449,39047,197850,348,604507,35599816,234886,796132,8860,1367701,4976,365875,305464,256922,17558,842,1391,21075,3038207,178113,1231216,2551948,20826,5419953,14916,11886,129289,651092,949133,18947,362686,342292,2123449,190469,4923665,276,27504,794,742579,90134,155735,442248,44317,7276,543,666537,37443,54995,536576,12060,417435,14914968,8105,65004,7333934,0,0,42761,6998,561,23144,60675,90345,1380,279,54088,74141,37765,369628,11147,113718,76520,44386,110700,2167501,174459,5535,821077,58132,26538,4949
"4042_4",23502332,28518,80264,94679,9509,9008,42196,40244,136437,35057,359925,24859,160467,23907,296113,48353,37108,1389,313240,53576,499666,44898,54267,58851,25706,83055,41987,9206,3068,2049,126797,21388,4700,8053,7144712,8840,37748,16556,106166,712203,46720,14482,237342,1173793,414,564406,34435508,335057,617676,10545,382208,16649,336739,194487,198442,21124,288,1549,24469,4226228,278715,1892018,4325148,27348,6959741,11956,14029,106709,702023,1235552,42306,297796,452362,2549926,212736,7278926,152,25269,3058,904022,85682,117319,243813,51166,6643,222,872489,28059,61364,533734,13886,406019,13882476,7842,70763,7174238,0,0,54760,5914,1945,10990,48452,79321,1178,394,65068,64458,40724,710952,9438,138409,30202,42965,123355,1428251,287163,5034,648991,39318,22931,2919
"4042_3",22280770,31192,77239,167650,4837,5219,41252,32661,129514,17304,303829,44106,221027,44383,248628,65912,45903,1835,389172,52113,513885,32135,55699,34723,30605,156636,47765,6269,5808,4040,23946,26958,6007,10536,7241588,8834,41339,18503,122280,773493,49555,12283,430011,997640,0,573853,34040692,333206,793760,10025,337467,18098,378965,511330,369685,13737,1303,359,30835,3841168,193754,1570786,4260428,48675,6711210,14774,13483,104330,475870,1223374,25371,481562,408065,2199910,230021,7841712,762,28648,1593,932381,84048,155271,257593,51921,6784,1894,667892,28671,58872,460517,12185,392154,14194397,9985,78010,6760558,150,0,63696,7358,2128,11501,49180,134370,13533,395,57004,69241,49052,714994,8949,127374,41116,57530,92223,2545501,222860,8811,821157,39856,26191,4424
"4042_2",24659560,22453,84082,126462,8806,2715,41542,32890,137620,10860,208339,36616,88794,27045,369770,83814,35203,269,279836,46324,510751,25258,56168,28444,24731,92253,41954,3488,3138,1769,152220,10866,4228,9390,8212520,10623,42904,23235,132279,825817,46575,13753,284793,1521353,0,579008,36446780,250039,556018,10503,716473,14016,327493,352256,217795,15681,366,2516,18668,4881174,345105,2192628,4431238,35682,6662532,13299,13649,102379,561087,1205525,38065,321136,436829,2414780,211708,8398101,721,24058,1152,872450,91747,81191,175462,55824,8670,1084,977391,31060,61226,297473,14845,444896,14691243,6505,58331,7143762,0,331,78064,6998,1400,12528,45756,98315,4704,454,56780,62710,41587,800954,9321,138059,54081,79739,79776,2683714,441540,6294,817004,49491,20711,3125
"4042_1",25543848,22374,75890,248003,5150,5529,44677,36494,136420,45523,352588,17190,196529,28648,245561,72976,38198,2282,508035,47341,486997,40328,64914,22525,33912,198606,49307,5002,3131,4220,98665,11638,5436,7497,6979478,7361,42992,19044,94825,716849,49598,13588,560671,352344,293,589315,34492320,331644,750447,9301,426274,12691,340467,149564,220824,13264,456,2494,23454,3893975,261041,1705866,4129744,42471,6572558,13658,15755,115952,481769,1029610,47854,337299,396621,2561336,195346,8807709,1111,26130,2303,955975,74639,208047,638411,45049,5513,186,620584,33411,51782,818093,13104,449464,13918464,11433,76799,7881276,148,0,113088,9105,6577,20427,55341,84820,10504,210,57302,84012,40681,823567,9642,129891,41575,44774,167778,3194356,422408,7581,656415,44517,26637,5905
"4040_4",24046392,18957,60330,15666,6421,18296,11258,33714,65772,67728,1480417,46049,77402,75561,229004,90493,15341,1937,277309,38635,467738,49641,38432,33071,106017,50607,38717,4144,3155,2642,168534,19771,19691,7884,7580054,4658,31748,37532,120222,888377,45474,17303,65571,990180,0,543033,32193196,159469,416486,4632,1297225,6980,393013,12527,639047,34847,591,495,25024,32045,736426,1143314,2852134,55998,5562426,10651,23997,102079,605372,996332,25946,569092,403591,2286910,223774,8334290,578,252962,2093,618978,107302,30465,334477,49308,4004,0,396609,36680,55794,60486,13466,278378,14647102,1864,28554,6028760,87039,0,50022,9032,3513,4930,15177,120969,13578,226,132645,143654,43006,1250052,5896,126684,76302,48886,250282,2735323,402578,10707,936815,65219,12912,4603
"4040_3",24541886,19663,64689,34660,5380,19592,9693,23712,63573,47895,1187881,11913,60863,110526,220930,105810,14205,3508,289823,48050,487170,32163,40338,28926,88560,64034,43331,5505,1845,2003,10921,26400,23367,6024,6309816,4770,32041,46926,114597,891509,47142,16644,107179,645374,0,552232,32764396,154884,592068,4323,1315825,7731,401706,9770,556884,33692,0,148,21701,22396,576590,1050404,3113299,47523,5556293,12928,20462,103570,573079,1094218,29537,524827,435543,2419258,194018,7859628,824,191628,569,660355,87312,63105,474869,50609,5159,0,500198,34861,49017,193227,14297,310970,15116575,4613,30084,6729428,15804,0,55478,8008,5858,2987,10413,109121,17518,391,128133,127572,43807,1360860,6998,146835,71694,32568,240984,2050166,396876,9420,753239,45794,11895,5757
"4040_1",24717574,17518,53318,61398,4923,17004,10440,21733,64012,12179,947112,33682,76446,73085,170258,71010,3558,9547,83261,40164,527070,27511,41341,27667,27941,84603,38932,4005,2927,2505,45842,10411,28644,7502,6832212,6611,33949,58862,49198,731308,47091,17141,188921,639648,0,568962,29357600,144192,566571,4560,1476768,5881,417166,4384,132874,33201,0,225,15866,45584,598448,1024666,3073558,21193,5617910,12330,18655,100440,609548,1130960,40440,95395,436536,2199458,168492,6505113,334,241672,1115,639820,52998,32097,1946208,47913,5891,267,297409,42532,51529,120227,15138,338814,13791888,1139,23448,5664172,16165,338,61811,6539,5311,2473,4794,30369,21985,103,97486,37320,53695,1754732,5743,145002,43035,27652,230204,3247234,282980,11203,755866,45108,9938,15136
"4039_4",19516928,17374,59986,168379,4086,8182,15161,23236,54182,25358,296471,23214,212390,131375,128096,131112,7639,1373,110668,42946,374430,25481,34519,79511,53423,155842,97837,10239,0,4601,47356,23060,24560,12634,4976415,15530,50427,95751,78229,652673,63384,23569,453689,870297,836,574570,25453798,203200,446661,4207,2364329,2532,281743,6289,192906,16095,672,423,26469,1924524,716360,1102842,1749766,45439,7822800,9634,13803,101811,1176993,1769392,49600,143403,359424,2230140,143799,7155091,435,132080,4819,571930,70276,140793,1014760,44352,5063,733,580945,82120,47660,506450,29723,486227,11175940,12546,32233,4445952,118,1259,99939,26649,5459,3784,7195,36012,18583,425,98593,77345,54773,226000,8842,113915,62964,39441,102274,5891474,299167,3575,931661,46369,9886,6388
