"","sample_id","GALACTITOL","MALIC ACID","HOMOCYSTINE","N-ACETYLTRYPTOPHAN","GLUTAMIC ACID","2-AMINO-2-METHYLPROPANOIC ACID","ELAIDIC ACID","ALLO-ISOLEUCINE","5-AMINOPENTANOIC ACID","BETA-LACTOSE","PANTOTHENIC ACID","ALLOTHREONINE","ALANINE","PYROGLUTAMIC ACID","ORNITHINE","PROLINE","TRIMETHYLAMINE N-OXIDE","PUTRESCINE","3-HYDROXYPROPIONIC ACID","1-AMINOCYCLOPROPANE-1-CARBOXYLIC ACID","CHOLINE","SERINE","4-AMINOPHENOL","CATECHOL","URACIL","CREATININE","BETAINE.1","4-METHYLCATECHOL","3-METHYLCATECHOL","TAURINE","5,6-DIHYDRO THYMINE","METFORMIN","PROPIONYLGLYCINE","CREATINE","ASPARAGINE","CINNAMALDEHYDE","5-HYDROXYINDOLE","1,5,6,7-TETRAHYDRO-4H-INDOL-4-ONE","HYPOXANTHINE","PHENYLACETIC ACID","TRIGONELLINE","2-AMINOBENZOIC ACID","1-METHYLNICOTINAMIDE","5-HYDROXYMETHYL-2-FURANCARBOXYLIC ACID","VALPROIC ACID","N-BUTYRYLGLYCINE","4-ACETAMIDOBUTANOIC ACID","DEOXYCARNITINE","GLUTAMINE","LYSINE","METHIONINE","4-ACETAMIDOPHENOL","3-AMINOSALICYLIC ACID","HISTIDINE","ISOVALERYLGLYCINE","CARNITINE","1,6-ANHYDRO-B-GLUCOSE","2-METHOXYCINNAMALDEHYDE","1,5-ANHYDRO-GLUCITOL","PHENYLALANINE","1-METHYLXANTHINE.1","3-METHYLXANTHINE","7-METHYLXANTHINE","4-HYDROXY-PHENYLGLYCINE","PYRIDOXAMINE","3-METHYLHISTIDINE","4-QUINOLINECARBOXYLIC ACID","AMINO(4-HYDROXYCYCLOHEXYL)ACETIC ACID","PHENOLSULFONIC ACID","SUBERIC ACID","ARGININE","INDOLEACETIC ACID","CITRULLINE","SEROTONIN","HIPPURIC ACID","THEOPHYLLINE","PARAXANTHINE","PROPYLPARABEN","TYROSINE","1-METHYLURIC ACID","2,6-DIMETHOXYBENZOIC ACID","4-PYRIDOXIC ACID","PHOSPHOCHOLINE","AZELAIC ACID","NEPSILON,NEPSILON,NEPSILON-TRIMETHYLLYSINE","INDOLEPROPIONIC ACID","HOMOCITRULLINE","5-HYDROXYINDOLE-3-ACETIC ACID","2-METHYLHIPPURIC ACID","1,7-DIMETHYLURIC ACID","INDOLEPYRUVIC ACID","ACETYL-CARNITINE","TRYPTOPHAN","XANTHURENIC ACID","INDOLELACTIC ACID","KYNURENINE","OMEGA-HYDROXYDODECANOIC ACID","PROPIONYLCARNITINE","5-HYDROXY-TRYPTOPHAN","N-ACETYL-TYROSINE","TRYPTOPHAN ETHYL ESTER","BUPROPION","CYSTINE","URIDINE","BIOTIN","SN-GLYCERO-3-PHOSPHOCHOLINE","PHENYLACETYL-GLUTAMINE","ADENOSINE","INOSINE","DOXYLAMINE","ASP-PHE","OCTYL GALLATE","GUANOSINE","OCTANOYLCARNITINE","5'-METHYLTHIOADENOSINE","N-ACETYLNEURAMINATE","DECANOYLCARNITINE","OMEPRAZOLE","NIFEDIPINE","LISINOPRIL","DILTIAZEM","3-HYDROXYINDOLE"
"274","4044_4",13128,5781,1507,7241,90830,149519,20980,28922366,5841312,9283,58967,231435,651335,608681,124830,5304713,1951818,9484,57619,68109,5556330,42450,18617,24696,968548,888392,13667,22206,23830,36365,41633,0,42314,359945,23858,18402,44255,40768,471012,69049,218142,45553,5545,101010,23906,22121,45694,441212,847480,291633,2306881,171292,48941,40631,13672,3462412,134167,42177,15291,12456815,139305,203640,382722,3934,94592,34066,7242,6151,157438,78305,322140,47550,110450,94834,1875771,255725,1668458,594099,7631478,34020,417521,5593,21910,175036,42162,104233,9205,11026,12399,36413,41548,79065,21216224,13716,38441,326450,22342,161319,37227,2263,20592,1810,31663,51611,1338,1110495,1224066,273,226031,907,245664,15433,78464,1144674,11417,25630,2936467,247,31666,115,339610,36979
"275","4044_2",3495,3805,20451,8714,68340,195060,22839,30297658,5688680,8660,54875,248554,608152,587293,132584,4565744,1933564,13453,57115,74177,4859610,51793,16325,33512,750621,958511,13642,24444,25077,33822,37312,0,32338,337890,34131,17067,37375,33894,674640,70452,214069,88675,8563,108065,18631,15665,40051,487502,874828,310927,2217969,1891425,38100,40265,14107,4033168,115622,40150,8603,12144498,38557,47581,94511,4516,101534,37567,9861,5399,95529,94178,353461,40213,108741,107808,1393957,135821,378563,627448,8091334,14869,675605,6374,24151,258921,39350,83147,7117,10366,4390,35562,35797,50634,21923170,9975,28585,297329,137684,114013,31689,2491,15622,2526,34958,56214,484,1227711,1824443,0,208770,375,217668,7551,42038,1022823,11157,15338,2389683,761,36674,244,428637,33879
"276","4044_1",5154,6636,20373,8127,75534,260643,23009,32461842,6402864,7930,78117,202464,543593,583364,139523,4659719,2316752,9836,53632,61878,4741298,43714,10036,32095,727588,1017980,19267,11142,26785,38145,37511,0,37836,295789,22417,13090,67296,29271,334014,73537,241299,69978,7468,125674,27337,18643,42379,448813,797085,275512,2097221,2191065,46728,43714,15539,3694902,108608,41198,9568,12633421,117511,146516,341359,13573,96859,54516,10804,6262,114791,85457,302818,26222,118466,92687,948736,173032,763068,888087,6950138,17957,670032,7036,24535,252150,61935,101168,8251,8038,2067,50349,36838,50976,20741814,8270,32293,341318,12287,120806,31902,1468,12887,3039,35421,57693,430,1281712,1593375,0,231358,287,292027,13757,77454,1517017,13000,19615,3835885,1424,39749,0,422921,27321
"277","4043_4",1610,9006,721,10972,153388,211324,24877,36005992,6388489,7520,84840,314788,773068,770859,170559,7652930,2082109,10286,63731,83315,5583935,51072,3598,40502,1238276,868904,17559,33174,48897,57256,42724,0,38481,934138,28543,15088,58153,34545,719450,102355,259297,62403,5014,164875,33175,54302,47857,370188,761743,319083,2981662,3633,54935,48316,16084,2949380,113809,34779,22915,16222596,0,5978,16495,3380,117139,19086,8266,4346,100489,135668,337888,38645,149008,100074,450640,31281,49122,407860,10134260,2007,755303,4379,21081,430662,48730,61546,6228,10526,1887,71590,49698,102139,32204104,4293,46134,459685,18891,207050,38880,846,9577,44,24192,49194,2044,880504,1353835,0,376223,386,444032,15327,140064,547803,11089,33217,1207155,193,79860,106,658730,26891
"278","4043_3",1921,5488,373,8046,79757,225001,35341,35530580,5917106,7065,68195,268877,709967,702508,137557,6055111,6015532,8651,55465,71361,4171348,50485,3858,47494,849702,959099,12186,10979,23949,44797,35002,226,51904,1292604,24573,17933,39086,33992,749018,66160,187446,77638,6990,80888,11442,25938,42118,419262,731599,326373,2459426,44937,60532,48218,13973,2851756,105596,40412,22034,14776611,2362,8901,26414,7276,109858,49803,8806,5746,168243,69557,343415,36712,127957,121384,375677,23355,28061,516770,8205840,2398,357960,4039,16202,175177,45880,52491,6144,9231,2816,19161,49656,202038,31025598,4145,42147,376697,69004,242916,41023,2633,3809,2864,33016,55947,361,803903,1591031,451,261209,105,240649,8668,71413,1316434,12456,21872,3098176,1102,47405,3,285847,25022
"279","4043_2",1155,10692,976,7804,94194,210124,21446,28784198,4893671,8895,46409,248063,750609,672654,117236,6357223,930148,8939,56167,69665,5281405,64557,3607,20799,844757,888107,18910,21065,14287,38700,35166,0,33412,895034,24357,16978,12203,44523,593579,44320,217513,55954,3892,111131,21452,6149,42218,406262,768230,300082,2394132,5026,43145,40377,13908,3456236,116075,41923,17107,13067475,228,706,5531,4326,95720,20178,6847,5187,130264,59879,352695,24765,114978,87706,277714,25328,16943,657237,8348169,1700,340728,2219,21914,149308,36739,112391,6746,8881,1081,9574,41411,42376,26453502,3523,39087,327180,128078,107153,38147,747,4138,2751,31261,43789,1035,1075044,487986,360,399698,170,393238,9220,135949,343361,9313,28258,741049,1104,43133,0,223572,20457
"280","4003_3",1182,3384,335,7088,58458,165369,161856,28754536,6041144,4222,46832,333126,528366,770819,182072,4775045,1750676,6085,30908,89928,5128325,46470,5562,21395,604556,1015648,48545,11772,26488,34352,34458,0,40855,277791,24046,14022,31264,26994,435614,45257,271820,118386,5675,29916,11159,22440,35908,381690,705365,307286,3155138,11433,31192,58431,13426,2822943,60907,14153,11975,12207760,12010,31531,35018,1345,99451,28988,6710,5313,14655,38840,484766,56806,101702,89997,1619280,292378,1436080,364696,9145737,10880,56404,4036,11388,165328,76947,104056,2175,8952,3586,18195,51181,1013235,22434886,10469,30872,276523,23586,312196,23574,2259,11782,0,25951,36670,0,459634,576604,6,140386,350,3851,13275,42443,1333291,14846,3186,2222722,102,4326,147,115433,10760
"281","4043_1",794,8105,543,6998,90134,268475,27504,35599816,6368884,8860,54088,234886,604507,696566,190469,4923665,2167501,11147,47958,64349,5419953,65004,2572,20826,821077,949133,17558,24792,29065,44386,42629,0,37765,651092,27917,11886,51150,29930,666537,74141,174459,52242,7869,112786,26538,21075,45131,344243,742579,342292,2123449,5955,53735,44317,12060,2551948,111012,38091,19845,14914968,4436,16381,39047,682,113718,41144,7722,4976,92566,90345,365875,75627,129289,76520,442248,110700,639836,369628,7333934,5185,451851,7590,14916,256922,42761,31424,7276,7698,1592,18247,54995,197850,23881072,4949,37443,417435,24706,178113,41251,561,5535,1391,18947,58132,842,796132,1367701,348,536576,276,305464,1380,155735,1231216,11449,23144,3038207,279,60675,0,362686,31075
"282","4042_4",3058,7842,222,5914,85682,296113,25269,34435508,7144712,10545,65068,335057,564406,712203,212736,7278926,1428251,9438,54267,80264,6959741,70763,3068,27348,648991,1235552,21124,21388,25706,42965,46720,0,40724,702023,28518,14029,16556,40244,872489,64458,287163,48353,9509,106166,22931,24469,41987,499666,904022,452362,2549926,9206,53576,51166,13886,4325148,136437,37108,42196,13882476,94679,83055,237342,2049,138409,58851,8053,16649,126797,79321,336739,23907,106709,30202,243813,123355,359925,710952,7174238,9008,313240,4700,11956,198442,54760,160467,6643,8840,1389,35057,61364,1173793,23502332,2919,28059,406019,24859,278715,37748,1945,5034,1549,42306,39318,288,617676,382208,414,533734,152,194487,1178,117319,1892018,14482,10990,4226228,394,48452,0,297796,44898
"283","4042_3",1593,9985,1894,7358,84048,248628,28648,34040692,7241588,10025,57004,333206,573853,773493,230021,7841712,2545501,8949,55699,77239,6711210,78010,5808,48675,821157,1223374,13737,26958,30605,57530,49555,0,49052,475870,31192,13483,18503,32661,667892,69241,222860,65912,4837,122280,26191,30835,47765,513885,932381,408065,2199910,6269,52113,51921,12185,4260428,129514,45903,41252,14194397,167650,156636,430011,4040,127374,34723,10536,18098,23946,134370,378965,44383,104330,41116,257593,92223,303829,714994,6760558,5219,389172,6007,14774,369685,63696,221027,6784,8834,1835,17304,58872,997640,22280770,4424,28671,392154,44106,193754,41339,2128,8811,359,25371,39856,1303,793760,337467,0,460517,762,511330,13533,155271,1570786,12283,11501,3841168,395,49180,150,481562,32135
"284","4042_2",1152,6505,1084,6998,91747,369770,24058,36446780,8212520,10503,56780,250039,579008,825817,211708,8398101,2683714,9321,56168,84082,6662532,58331,3138,35682,817004,1205525,15681,10866,24731,79739,46575,331,41587,561087,22453,13649,23235,32890,977391,62710,441540,83814,8806,132279,20711,18668,41954,510751,872450,436829,2414780,3488,46324,55824,14845,4431238,137620,35203,41542,14691243,126462,92253,284793,1769,138059,28444,9390,14016,152220,98315,327493,27045,102379,54081,175462,79776,208339,800954,7143762,2715,279836,4228,13299,217795,78064,88794,8670,10623,269,10860,61226,1521353,24659560,3125,31060,444896,36616,345105,42904,1400,6294,2516,38065,49491,366,556018,716473,0,297473,721,352256,4704,81191,2192628,13753,12528,4881174,454,45756,0,321136,25258
"285","4042_1",2303,11433,186,9105,74639,245561,26130,34492320,6979478,9301,57302,331644,589315,716849,195346,8807709,3194356,9642,64914,75890,6572558,76799,3131,42471,656415,1029610,13264,11638,33912,44774,49598,0,40681,481769,22374,15755,19044,36494,620584,84012,422408,72976,5150,94825,26637,23454,49307,486997,955975,396621,2561336,5002,47341,45049,13104,4129744,136420,38198,44677,13918464,248003,198606,560671,4220,129891,22525,7497,12691,98665,84820,340467,28648,115952,41575,638411,167778,352588,823567,7881276,5529,508035,5436,13658,220824,113088,196529,5513,7361,2282,45523,51782,352344,25543848,5905,33411,449464,17190,261041,42992,6577,7581,2494,47854,44517,456,750447,426274,293,818093,1111,149564,10504,208047,1705866,13588,20427,3893975,210,55341,148,337299,40328
"286","4040_4",2093,1864,0,9032,107302,229004,252962,32193196,7580054,4632,132645,159469,543033,888377,223774,8334290,2735323,5896,38432,60330,5562426,28554,3155,55998,936815,996332,34847,19771,106017,48886,45474,0,43006,605372,18957,23997,37532,33714,396609,143654,402578,90493,6421,120222,12912,25024,38717,467738,618978,403591,2286910,4144,38635,49308,13466,2852134,65772,15341,11258,14647102,15666,50607,65571,2642,126684,33071,7884,6980,168534,120969,393013,75561,102079,76302,334477,250282,1480417,1250052,6028760,18296,277309,19691,10651,639047,50022,77402,4004,4658,1937,67728,55794,990180,24046392,4603,36680,278378,46049,736426,31748,3513,10707,495,25946,65219,591,416486,1297225,0,60486,578,12527,13578,30465,1143314,17303,4930,32045,226,15177,87039,569092,49641
"287","4040_3",569,4613,0,8008,87312,220930,191628,32764396,6309816,4323,128133,154884,552232,891509,194018,7859628,2050166,6998,40338,64689,5556293,30084,1845,47523,753239,1094218,33692,26400,88560,32568,47142,0,43807,573079,19663,20462,46926,23712,500198,127572,396876,105810,5380,114597,11895,21701,43331,487170,660355,435543,2419258,5505,48050,50609,14297,3113299,63573,14205,9693,15116575,34660,64034,107179,2003,146835,28926,6024,7731,10921,109121,401706,110526,103570,71694,474869,240984,1187881,1360860,6729428,19592,289823,23367,12928,556884,55478,60863,5159,4770,3508,47895,49017,645374,24541886,5757,34861,310970,11913,576590,32041,5858,9420,148,29537,45794,0,592068,1315825,0,193227,824,9770,17518,63105,1050404,16644,2987,22396,391,10413,15804,524827,32163
"288","4040_1",1115,1139,267,6539,52998,170258,241672,29357600,6832212,4560,97486,144192,568962,731308,168492,6505113,3247234,5743,41341,53318,5617910,23448,2927,21193,755866,1130960,33201,10411,27941,27652,47091,338,53695,609548,17518,18655,58862,21733,297409,37320,282980,71010,4923,49198,9938,15866,38932,527070,639820,436536,2199458,4005,40164,47913,15138,3073558,64012,3558,10440,13791888,61398,84603,188921,2505,145002,27667,7502,5881,45842,30369,417166,73085,100440,43035,1946208,230204,947112,1754732,5664172,17004,83261,28644,12330,132874,61811,76446,5891,6611,9547,12179,51529,639648,24717574,15136,42532,338814,33682,598448,33949,5311,11203,225,40440,45108,0,566571,1476768,0,120227,334,4384,21985,32097,1024666,17141,2473,45584,103,4794,16165,95395,27511
"289","4039_4",4819,12546,733,26649,70276,128096,132080,25453798,4976415,4207,98593,203200,574570,652673,143799,7155091,5891474,8842,34519,59986,7822800,32233,0,45439,931661,1769392,16095,23060,53423,39441,63384,1259,54773,1176993,17374,13803,95751,23236,580945,77345,299167,131112,4086,78229,9886,26469,97837,374430,571930,359424,2230140,10239,42946,44352,29723,1749766,54182,7639,15161,11175940,168379,155842,453689,4601,113915,79511,12634,2532,47356,36012,281743,131375,101811,62964,1014760,102274,296471,226000,4445952,8182,110668,24560,9634,192906,99939,212390,5063,15530,1373,25358,47660,870297,19516928,6388,82120,486227,23214,716360,50427,5459,3575,423,49600,46369,672,446661,2364329,836,506450,435,6289,18583,140793,1102842,23569,3784,1924524,425,7195,118,143403,25481
"290","4039_3",16318,12175,119,19163,49395,181811,285950,29368856,6092524,4056,188262,186270,339879,777459,161633,6418885,4313690,8585,32473,65279,7635476,33930,1193,41526,724366,1838872,25094,17094,74608,56245,44568,0,53206,1094069,19586,13464,70682,8725,446483,100002,255462,95171,4996,113017,12235,16380,92286,426581,635858,357229,2221349,3739,32850,49641,23841,2100556,57040,16161,15900,11511716,35651,35946,92894,1573,120722,60790,9908,2784,12439,26688,302048,81524,119810,84556,1721515,58185,106299,244783,5315198,6076,115255,19577,8358,154525,88201,165827,3926,16061,4158,9315,42448,1223330,23653758,11786,73618,454550,49137,591981,48271,820,4374,362,38643,48339,522,402599,2208739,434,332920,87,4862,26683,150680,2104431,19574,4602,3721354,212,5702,136,72988,25338
"291","4003_2",116,683,559,7609,54956,242503,443161,27392316,7050576,4561,57651,237926,486665,701390,172137,4654515,1192945,5643,28355,77517,4691572,44223,19575,30721,562466,1209173,52636,21070,31713,47187,39680,0,39845,317730,19088,10060,34566,20524,302873,53583,425000,80701,6370,50503,10228,21699,43962,459343,706167,301175,1560321,15513,30046,43040,14593,2964054,60660,3730,14106,8517046,30855,49548,59248,1865,104672,26296,6397,4503,13952,16128,441543,44293,85185,59944,1667909,421309,2445498,421461,7307287,25267,33312,9522,9036,104785,57974,84483,2651,10000,2507,33740,36421,1498622,16830058,12764,33423,239553,33996,284932,23568,1153,9382,290,31421,42688,1264,336978,438033,797,54586,0,723,4776,32226,3537204,12714,3656,8351952,402,3568,147,35974,14685
"292","4039_1",6229,6443,344,23016,61163,138786,208848,26596304,4611256,3804,117446,209414,354473,803152,143822,5799689,3978418,12970,29569,60490,7030120,34612,6789,62014,695233,1807732,18308,10909,49622,51493,36905,0,62344,998129,18895,14317,90965,21401,820987,72655,260092,138626,7026,93465,9642,16172,88877,430506,612471,327061,2081949,8648,37368,45220,23472,2200288,63885,16734,11576,9896572,98139,67698,195145,4482,109568,74950,9855,2529,25563,33476,311817,85760,108223,87575,909503,207602,703803,358440,5152058,12182,106547,31592,12660,160931,78561,218347,4584,14636,1227,32983,44564,989821,20471832,7621,70345,445798,42397,579910,40660,592,9388,224,24348,46761,0,537302,2582632,0,307124,120,2976,18494,79790,1990100,18439,5281,3532644,120,5909,333,102102,19713
"293","4038_4",562,5619,223,8183,61104,145803,10017,26673836,5386910,4587,113894,192608,535546,748998,153089,6258744,2327477,10489,30360,65358,4675625,33997,15227,32109,673510,1791483,22963,25370,58977,29174,50666,0,41940,341070,20396,19470,27494,22346,426562,82252,279653,60293,10814,93243,11165,53995,41447,468664,732921,307484,2418128,9345,65837,64129,23296,2970322,59932,3039,13217,13497040,26877,61233,75249,2620,100580,41233,8349,6757,36549,42279,317097,139523,97923,104283,664798,356203,1929926,150802,6665346,20348,151958,19560,9406,209182,58827,44143,3930,9725,2944,46898,55077,975852,21918782,6556,47262,347240,9264,511169,34408,646,11064,1616,23102,53016,0,470697,1023278,0,241493,0,6530,23811,62679,586457,13496,2042,15018,463,10052,0,180835,12507
"294","4038_3",2490,7670,255,8263,71447,176423,330450,28594442,5663863,5018,104858,209167,509472,798664,160406,5839829,2199713,9697,36679,68756,4752692,38041,12128,26499,724531,1812780,20349,21347,64082,38293,52623,0,41020,331034,19316,14850,37155,24384,426434,71248,282630,103606,12983,63730,9942,41114,39148,469722,684159,333481,2497176,6568,67135,64983,16155,3140560,68265,2557,15158,14381454,40951,78781,116892,950,107963,52390,7000,5086,124426,50238,313372,102630,101844,104157,546092,381971,2030190,180929,6606579,18276,139482,21889,11821,298357,64544,49548,3584,8466,2419,24818,50517,1429644,24619698,4075,44576,308442,36848,542421,33966,610,6993,440,28028,53097,613,512877,1386217,4,230420,259,7330,22819,76028,599783,13191,4586,939300,165,5770,0,247609,30639
"295","4038_1",588,1684,353,8612,65761,178096,262136,28019276,6486936,4176,105148,206700,509440,780177,176228,6240259,1810882,14974,41222,66493,4817776,33913,14178,30980,600067,2031488,24763,18710,37458,26725,52509,0,36657,298524,19672,18465,38353,6924,284637,51684,299981,122416,13134,62900,8052,40649,44135,448790,666597,327028,2582670,6960,67697,59188,17552,3269858,64021,3291,17020,14369251,23658,60034,60337,3422,107138,76976,9493,4771,25525,30463,307274,126297,108836,87206,689902,378635,1625294,161956,7086754,18390,102227,22258,14613,142194,96356,48842,3646,9784,612,28026,52324,1246529,25557606,7497,58612,392745,15653,495423,36686,637,11806,483,25529,63678,337,544946,1186968,0,118829,344,8808,16670,35505,521305,15487,2510,890880,330,5731,114,101136,20455
"296","4038_2",995,2564,478,9465,57710,152076,159992,27259008,5640977,4049,154739,207372,514057,788653,159397,5389688,3234128,13560,34591,73074,4700904,38243,13573,42535,563118,1772584,17931,18006,87208,27404,44444,0,37010,239645,21127,15070,36396,16751,495415,111946,267209,112227,12332,100683,11604,41135,47917,485243,720154,330662,2537286,7291,56014,67747,18306,2938878,64398,2647,12143,14462594,75996,101209,194704,3995,110731,39293,7868,5170,153309,69414,354051,129428,100628,85327,979809,396909,1921598,210457,6779186,19717,301500,22460,13928,406426,69627,51745,3686,8857,3761,31473,53772,1109274,22971114,8101,51375,386607,6013,537888,34283,672,8693,324,24010,48326,0,611456,1101498,6,128314,395,9502,18155,20778,562945,13131,1866,23247,102,11941,218,390364,38109
"297","4037_4",7574,21153,358,7845,82934,191946,30699,28434554,5723142,10484,35190,355812,738738,819744,147358,9006085,1286221,8058,54638,92441,4302336,55473,5040,14063,802238,1040668,16306,1868,114,43577,49502,0,49724,973081,28185,11563,43815,37995,845458,3151,422190,61524,8398,56335,25469,15259,39348,510433,1108200,336389,1937367,23065,44600,45508,14024,4446982,124783,46786,40010,14122102,39712,76951,100208,1744,109875,15920,9553,6740,71946,19085,401376,18974,173114,70212,194842,325603,1963852,142110,11331059,22107,10260,3078,16330,2834,31137,146177,5782,9361,1967,13932,49284,279000,26591032,2470,30395,571690,64805,256406,42231,917,24067,500,47556,52431,1058,854773,468302,3644,1096449,200,295234,14344,268377,657188,12771,29205,1470426,1757,957,114,494,19799
"298","4037_3",6453,27667,1094,4809,58558,219838,24300,28676166,5525028,8774,50362,308647,603438,723139,139335,5612990,1020336,7946,53623,71489,5578646,45962,10564,14139,570398,1019045,16614,19098,15162,59973,45727,0,50604,1050547,24833,5238,39903,46432,732484,36722,240244,98306,9701,68951,24210,14307,32284,547245,1018342,311703,2267151,3541,46396,40107,12299,4806536,115956,39944,33331,12509053,27094,63910,66509,1792,97104,50669,7875,4959,86695,42787,367939,16603,164111,85895,165145,259526,1862519,197307,8643159,19486,217995,4835,12892,92625,40879,46469,3732,8454,879,22764,49173,395167,23495932,2518,22398,464126,25386,242785,39113,1584,19339,2273,41895,53810,241,656095,821517,80140,1321632,659,105898,2736,382781,735991,12169,15281,1695587,288,43321,0,108914,30816
"299","4037_2",4407,16217,1274,10871,93580,175690,25220,28094046,5359686,10767,77383,378832,699130,954279,132820,8723741,1651979,7369,55050,103400,4507720,48579,22291,34664,562754,1011422,15352,24506,33784,45355,44477,0,43161,665001,26707,14235,56536,36301,865212,78913,1556237,93200,8444,104214,25888,45492,39222,485548,1101859,279991,2542352,4847,76654,35353,13427,3898838,139299,36818,39592,15453818,88178,198597,262280,2149,90592,46227,9858,5383,86817,114101,489864,27459,162912,34298,951723,576785,5346618,344271,10808492,54090,532355,7566,19245,337791,36767,82621,4307,10117,4486,34994,47859,212909,27784220,8575,31523,580693,20127,210221,47609,1829,28827,813,36999,50420,849,940647,744876,684,962972,520,680175,3386,240343,797796,13357,23468,1872835,491,44438,0,535214,33782
"300","4037_1",5227,14307,623,7225,62118,187158,20945,28179392,4838475,11152,53529,298836,716140,779202,136429,7830735,1314611,5761,63434,79470,4917121,54315,13329,24755,858050,1072665,14182,19293,16910,38894,43226,0,46961,880936,26418,9857,36821,38300,672044,47950,517782,78907,5260,68213,11067,25280,34340,518163,1006702,287314,2858409,4520,53771,45106,13854,4493372,143511,38239,38109,15883329,99347,183597,288461,4027,93163,15401,10308,5576,90902,60497,400218,29073,158971,41057,324495,571885,4340849,413546,11267005,40286,407737,7092,17395,93577,33172,61731,6664,11631,1626,33251,43401,78274,32142870,4693,29580,634252,19458,157244,47284,3401,22560,837,36905,37556,1074,913569,580835,1643,885968,148,167772,5015,198884,503749,13363,15535,1137086,332,43436,241,192935,26796
